title,artist,listType,Gross,Tickets Sold,rank_each_year,releaseYear,x,y,rank,listHighestRank
Green Book,Universal,Comedy,52927165.0,5778075.0,54.0,2019.0,1365.3582520146592,196.1823949738265,15,17.784427281092324
Little Women,Sony Pictures,Drama,70502828.0,7696815.0,40.0,2019.0,1396.4840381671731,203.61108505943213,17,18.07116338045315
Knives Out,Lionsgate,Drama,130119450.0,14205180.0,21.0,2019.0,1425.036261565998,227.143414714262,20,18.683963432692984
The Curse of La Llorona,Warner Bros.,Horror,54733739.0,5975299.0,51.0,2019.0,1414.765169511145,260.6024145200053,15,17.817990877980083
Midsommar,A24,Horror,27426363.0,2994144.0,87.0,2019.0,1403.4846046064665,286.22952624628726,13,17.127015262070184
If Beale Street Could Talk,Annapurna Pictures,Drama,10506525.0,1147000.0,130.0,2019.0,1386.1949797185146,296.28282775543903,7,16.1675070506924
Uncut Gems,A24,Thriller/Suspense,36556384.0,3990871.0,73.0,2019.0,1367.5352986843468,303.48118199117334,13,17.414366393750615
Shazam!,Warner Bros.,Action,140371656.0,15324416.0,19.0,2019.0,1339.3765357479856,320.68827558346294,20,18.759804148833524
Zombieland: Double Tap,Sony Pictures,Comedy,73027571.0,7972442.0,39.0,2019.0,1302.4154588549977,322.384976768302,17,18.10634761273917
Kalank,FIP,Drama,2729336.0,297962.0,184.0,2019.0,1290.014391074634,306.6937844010271,3,14.819568914134301
Promare,GKIDS,Adventure,2290542.0,250059.0,194.0,2019.0,1285.4232278635995,302.83098485022924,3,14.644299028748549
Dr. Seuss' The Grinch,Universal,Adventure,4340540.0,473858.0,165.0,2019.0,1280.2795791355272,296.70376053883024,5,15.283509322299702
Downton Abbey,Focus Features,Drama,96853865.0,10573566.0,31.0,2019.0,1259.0208581426848,291.04100663737177,17,18.388713854093805
MA,Universal,Horror,45896028.0,5010483.0,59.0,2019.0,1249.0949881227891,260.6193514498555,15,17.64188913533861
Booksmart,United Artists,Comedy,22680962.0,2476087.0,97.0,2019.0,1253.6595433347109,237.0574152875339,9,16.937036452150032
Hustlers,STX Entertainment,Drama,104962986.0,11458841.0,29.0,2019.0,1245.7088839443807,209.16858212336302,20,18.469118331688318
The Good Liar,Warner Bros.,Thriller/Suspense,16973279.0,1852978.0,114.0,2019.0,1269.5534031084421,196.50213408791484,7,16.64715084188048
Pavarotti,CBS Films,Documentary,4686402.0,511615.0,159.0,2019.0,1276.6808495824112,186.84814492484313,5,15.36017568182233
Parasite,Neon,Black Comedy,23850889.0,2603808.0,93.0,2019.0,1285.4196318199538,175.91042646966193,9,16.987332049237065
Jexi,Lionsgate,Comedy,6546159.0,714646.0,144.0,2019.0,1299.2234312920866,178.24604633024342,5,15.694389023390803
Queen & Slim,Universal,Drama,40718945.0,4445300.0,68.0,2019.0,1308.032011249858,160.29029741443517,15,17.522204021226507
Maleficent: Mistress of Evil,Walt Disney,Adventure,113294737.0,12368421.0,23.0,2019.0,1340.3175126081107,146.77562383176013,20,18.545503273021694
A Dog's Journey,Universal,Drama,22782371.0,2487158.0,96.0,2019.0,1356.64362706045,170.7434770290977,9,16.941497593095633
Annabelle Comes Home,Warner Bros.,Horror,74152591.0,8095261.0,36.0,2019.0,1382.5991944825485,169.22409564284249,17,18.121635568621482
Saaho,Yash Raj Films,Action,2626284.0,286712.0,188.0,2019.0,1381.9545572146942,189.21370401301556,3,14.781080477273633
2019 Oscar Shorts,ShortsHD,Multiple Genres,3531093.0,385490.0,175.0,2019.0,1396.4921598995074,183.61108670849558,3,15.077118012711514
Greta,Focus Features,Thriller/Suspense,10544310.0,1151126.0,129.0,2019.0,1406.3107715577391,181.71507375895243,7,16.171096935899218
Long Shot,Lionsgate,Romantic Comedy,30316271.0,3309636.0,82.0,2019.0,1423.8518870758526,191.32284490423916,13,17.227195123048137
Crawl,Paramount Pictures,Horror,39014193.0,4259191.0,71.0,2019.0,1447.2231547976237,202.71511619126932,13,17.4794360609669
Pet Sematary,Paramount Pictures,Horror,54724696.0,5974311.0,52.0,2019.0,1460.0331111688188,227.61300802507893,15,17.817825646309803
Dark Waters,Focus Features,Drama,10633879.0,1160904.0,128.0,2019.0,1445.8066781063337,244.39420590600022,7,16.17955559438473
The Peanut Butter Falcon,Roadside Attractions,Adventure,20457158.0,2233314.0,104.0,2019.0,1438.691638342552,258.7251587410285,9,16.833843403658697
Charlie's Angels,Sony Pictures,Action,17790181.0,1942159.0,111.0,2019.0,1432.5795002243572,273.51169882395897,7,16.69415723384546
The Art of Self-Defense,Bleecker Street,Comedy,2410914.0,263200.0,190.0,2019.0,1423.0608356184382,276.57682918334444,3,14.695516486680587
The Angry Birds Movie 2,Sony Pictures,Adventure,41657076.0,4547715.0,66.0,2019.0,1429.9559311088487,295.3547042283476,15,17.544981804103905
A Dog's Way Home,Sony Pictures,Drama,41952715.0,4579990.0,65.0,2019.0,1406.5062577395445,314.0660061304853,15,17.552053708687897
The Prodigy,Orion Pictures,Horror,14856291.0,1621865.0,119.0,2019.0,1384.5062578764828,314.0635514847628,7,16.51393396986807
Linda Ronstadt: The Sound o...,Greenwich,Documentary,4244894.0,463416.0,167.0,2019.0,1374.1960027004673,320.20347316223115,5,15.261227406862222
Men in Black: International,Sony Pictures,Adventure,80001807.0,8733821.0,35.0,2019.0,1369.7914135259593,341.75804562850396,17,18.19755977988306
Glass,Universal,Thriller/Suspense,111048468.0,12123195.0,24.0,2019.0,1337.9863717962414,360.66411133691867,20,18.525477312621977
Second Act,STX Entertainment,Comedy,6489861.0,708500.0,145.0,2019.0,1323.6905153645675,340.15488197828677,5,15.685751670885429
Five Feet Apart,Lionsgate,Drama,45729221.0,4992273.0,60.0,2019.0,1303.557955603081,354.36457497060314,15,17.638248060719846
Breakthrough,20th Century Fox,Drama,40713082.0,4444659.0,69.0,2019.0,1276.5728507314957,341.25716809244653,15,17.52206002382828
Spider-Man: Far From Home,Sony Pictures,Action,390532085.0,42634507.0,7.0,2019.0,1242.6665289804444,326.4463158106171,22,19.783020687761194
Amazing Grace,Neon,Documentary,4450454.0,485857.0,162.0,2019.0,1238.8067048509058,299.72363335377844,5,15.308516671410395
Echo in the Canyon,Greenwich,Documentary,3355266.0,366295.0,177.0,2019.0,1239.032620232581,291.7268238499624,3,15.026041609894834
Spies in Disguise,20th Century Fox,Adventure,47042421.0,5135635.0,58.0,2019.0,1225.8006790791017,279.5237204204712,15,17.666560327067007
Ford v. Ferrari,20th Century Fox,Drama,109976339.0,12006150.0,26.0,2019.0,1217.5208790424927,245.51717823585957,20,18.515775800619366
The Mule,Warner Bros.,Drama,39084073.0,4266820.0,70.0,2019.0,1210.766447762699,211.17510989269556,15,17.481225601816604
Mary Poppins Returns,Walt Disney,Musical,33141176.0,3618032.0,78.0,2019.0,1222.4702904905853,185.73852078564533,13,17.316287055150827
The Lion King,Walt Disney,Adventure,543638043.0,59349131.0,2.0,2019.0,1253.5964367084878,163.94028641628054,25,20.113794221236244
The Fall of the American Em...,Entertainment One,Comedy,2178148.0,237789.0,197.0,2019.0,1281.5900584553424,164.53789958048472,3,14.593985532416164
Pain & Glory,Sony Pictures Cla...,Drama,3967719.0,433157.0,171.0,2019.0,1287.5744560316787,164.10548120860443,3,15.193701928347034
The Dead Don't Die,Focus Features,Horror,6782066.0,740400.0,142.0,2019.0,1288.4641747331818,156.15511010832267,5,15.729792333262953
Hellboy,Lionsgate,Horror,21903748.0,2391238.0,101.0,2019.0,1291.8461551055711,142.5697426579821,9,16.902168321696195
Richard Jewell,Warner Bros.,Drama,17822217.0,1945657.0,110.0,2019.0,1308.7189725875864,136.30013100983376,9,16.69595638304297
Shaft,Warner Bros.,Comedy,21360215.0,2331901.0,103.0,2019.0,1322.0745462306816,124.232461281843,9,16.87704063754868
Stan & Ollie,Sony Pictures Cla...,Drama,5235893.0,571604.0,155.0,2019.0,1335.9210823269066,122.16523170196038,5,15.471047970356215
Arctic Dogs,Entertainment Stu...,Adventure,5801249.0,633324.0,151.0,2019.0,1345.9180612434534,122.41102133175693,5,15.573583797160865
A Beautiful Day in the Neig...,Sony Pictures,Drama,58801961.0,6419428.0,47.0,2019.0,1367.916291998992,122.13201662556001,17,17.88968576265288
Serenity,Aviron Pictures,Thriller/Suspense,8547045.0,933083.0,138.0,2019.0,1365.1582765222427,143.9584535915426,5,15.96109616713956
Overcomer,Sony Pictures,Drama,34700142.0,3788225.0,77.0,2019.0,1391.5624497385543,140.59438982500907,13,17.362254337127734
Godzilla: King of the Monsters,Warner Bros.,Action,110500138.0,12063334.0,25.0,2019.0,1419.5012415900587,158.15639170060126,20,18.52052732779008
Instant Family,Paramount Pictures,Comedy,2518231.0,274916.0,189.0,2019.0,1431.9277452181097,177.51051290467663,3,14.739067228854395
UglyDolls,STX Entertainment,Adventure,20150241.0,2199807.0,105.0,2019.0,1443.393564021494,181.05099298059258,9,16.81872680658321
Harriet,Focus Features,Drama,42547700.0,4644945.0,64.0,2019.0,1467.29756723607,183.195434706902,15,17.56613635746863
Joker,Warner Bros.,Thriller/Suspense,333772511.0,36438047.0,9.0,2019.0,1492.64990935833,210.14462298625259,22,19.62597021409331
Dumbo,Walt Disney,Adventure,114766307.0,12529073.0,22.0,2019.0,1485.5732790281531,251.54415563059558,20,18.55840850574087
On the Basis of Sex,Focus Features,Drama,22946065.0,2505029.0,95.0,2019.0,1456.9051810248084,255.91910212976785,9,16.948657020074947
Midway,Lionsgate,Action,56547282.0,6173284.0,48.0,2019.0,1458.9609421387488,281.8377025210392,17,17.850587695710832
Jay and Silent Bob Reboot,Fathom Events,Comedy,3258824.0,355766.0,178.0,2019.0,1447.7019932538826,298.36755642263097,3,14.996876952065618
Mary Queen of Scots,Focus Features,Drama,6742269.0,736056.0,143.0,2019.0,1446.6927414854179,306.3036392641751,5,15.723907073119914
Stuber,20th Century Fox,Comedy,22370452.0,2442189.0,98.0,2019.0,1438.614956177993,317.7382089774241,9,16.923251538894725
The Hustle,United Artists,Comedy,35417038.0,3866488.0,74.0,2019.0,1425.0420747155808,335.05227518982224,13,17.382703561751608
Cats,Universal,Musical,19970095.0,2180141.0,106.0,2019.0,1403.2193956202286,337.83986861449506,9,16.809746462516387
How to Train Your Dragon: T...,Universal,Adventure,160799505.0,17554531.0,15.0,2019.0,1397.5058886039226,366.27146789372347,20,18.895668836346193
Maiden,Sony Pictures Cla...,Documentary,3162490.0,345250.0,179.0,2019.0,1375.109191012729,361.038119347274,3,14.966870249957578
Alita: Battle Angel,20th Century Fox,Action,85710210.0,9357009.0,33.0,2019.0,1365.7008468742044,385.17753360213817,17,18.26648251299457
The Intruder,Sony Pictures,Thriller/Suspense,35388976.0,3863425.0,75.0,2019.0,1336.9211739326945,393.64691524306795,13,17.381910917175706
The Favourite,Fox Searchlight,Black Comedy,18478318.0,2017283.0,108.0,2019.0,1318.2892924716714,381.9484968361901,9,16.732108602719467
Cold War,Amazon Studios,Drama,4307930.0,470298.0,166.0,2019.0,1306.6834011707851,374.11885526635973,5,15.275968068287034
Miss Bala,Sony Pictures,Action,14998027.0,1637339.0,118.0,2019.0,1294.6893873300894,374.49784337857125,7,16.523429217081883
Abominable,Universal,Adventure,60679265.0,6624374.0,45.0,2019.0,1270.755039542413,372.72386593267413,17,17.92111259964877
Everybody Knows,Focus Features,Drama,2677805.0,292337.0,186.0,2019.0,1263.8233615305744,353.96348640719026,3,14.800507987048094
IP Man: The Finale,Well Go USA,Action,2866676.0,312955.0,182.0,2019.0,1260.3554668806544,349.0671912060147,3,14.86866372836428
The Photograph,Universal,Drama,20578185.0,2244076.0,24.0,2020.0,1504.504335518323,251.17389253053815,20,16.839742092061172
Baaghi 3,FIP,Action,721439.0,76667.0,107.0,2020.0,1486.304335518323,228.596027263866,9,13.489003107537295
A Christmas Story,MGM,Comedy,3896391.0,424906.0,58.0,2020.0,1471.667882346138,209.5756634782167,15,15.175561298051816
Wonder Woman 1984,Warner Bros.,Action,23009311.0,2509194.0,21.0,2020.0,1506.6281915160016,207.9092953473544,20,16.95140951806041
Halloween,Compass Internati...,Horror,274000.0,29880.0,154.0,2020.0,1518.0378768949683,230.15382455237446,5,12.520883385370206
The Personal History of Dav...,Searchlight Pictures,Drama,1876298.0,204612.0,73.0,2020.0,1534.5038530265724,237.42511261113324,13,14.444811244547274
Uncut Gems,A24,Thriller/Suspense,13467396.0,1468636.0,33.0,2020.0,1537.8343650908685,267.23966760344496,17,16.415782211212598
Synchronic,Well Go USA,Thriller/Suspense,636673.0,69429.0,112.0,2020.0,1515.43657215213,275.8616668770126,7,13.364011458949204
The Times of Bill Cunningham,Greenwich,Documentary,134288.0,14270.0,186.0,2020.0,1505.584408791553,274.1485185715525,3,11.80774202632261
Impractical Jokers: The Movie,truTV,Comedy,10466091.0,1112230.0,36.0,2020.0,1488.4886094603257,284.52800050594635,17,16.163651160697817
The Wolf of Snow Hollow,Orion Classics,Horror,185026.0,19662.0,166.0,2020.0,1466.4936658351799,284.0563492294117,5,12.128251634726105
Knives Out,Lionsgate,Drama,35244610.0,3843468.0,15.0,2020.0,1447.8672970571683,300.73143202217506,20,17.377823167729545
Legend of Deification,Well Go USA,Adventure,214670.0,22812.0,160.0,2020.0,1434.2850775096342,279.7427848012944,5,12.276857244248134
Pinocchio,Roadside Attractions,Adventure,782555.0,83162.0,101.0,2020.0,1422.091894179376,272.8633749229172,9,13.570319486466328
Black Christmas,Universal,Horror,562060.0,61293.0,117.0,2020.0,1418.0298261059281,257.3876002099448,7,13.239363884743055
Ride Your Wave,GKIDS,Comedy,332432.0,36252.0,141.0,2020.0,1419.960119845909,245.5438691222601,5,12.714190606884568
The New Mutants,20th Century Studios,Horror,23855569.0,2601479.0,20.0,2020.0,1414.5290851889708,221.14092129714817,20,16.987528249089717
The Kid Detective,Sony Pictures,Black Comedy,364138.0,39709.0,138.0,2020.0,1439.47924078234,219.56303160941263,5,12.805288195649837
The Informer,Aviron Pictures,Thriller/Suspense,300460.0,32765.0,146.0,2020.0,1449.0315494958713,216.60441736598787,5,12.613069912616414
The Way Back,Warner Bros.,Drama,13590514.0,1444262.0,31.0,2020.0,1442.948396160868,195.46215529442046,17,16.424882607339985
Monsters  Inc.,Walt Disney,Adventure,726000.0,79171.0,106.0,2020.0,1467.1661331006394,186.00164698270515,9,13.495305293806933
A Hidden Life,Fox Searchlight,Drama,456268.0,49756.0,131.0,2020.0,1480.0721035683214,191.42713555861394,5,13.030835635155421
The Dark and The Wicked,RLJ Entertainment,Horror,152261.0,16604.0,176.0,2020.0,1485.1291610268308,197.62602012451254,3,11.933351432551758
Met Opera �?Agrippina,Fathom Events,Concert/Perfor...,1150000.0,122210.0,83.0,2020.0,1492.2744401510115,178.19448722493766,13,13.955272500339433
Hocus Pocus,Walt Disney,Comedy,4777471.0,520989.0,53.0,2020.0,1520.1567164416306,175.6295956378367,15,15.379421884957786
Followed,Global View Enter...,Horror,538179.0,57192.0,120.0,2020.0,1530.3968684548752,195.10109498292155,7,13.195946497561621
Spies in Disguise,20th Century Fox,Adventure,19714592.0,2149900.0,25.0,2020.0,1552.896705050213,210.02615287839046,20,16.796869630177362
Wild Mountain Thyme,Bleecker Street,Drama,213441.0,23276.0,162.0,2020.0,1552.3424480475621,235.02000810672635,5,12.271115726855841
The Muppet Christmas Carol,Walt Disney,Comedy,105400.0,11494.0,193.0,2020.0,1549.6587089214106,242.5564226589364,3,11.5655179150894
Underwater,20th Century Fox,Thriller/Suspense,17291078.0,1885613.0,27.0,2020.0,1571.2570099139218,251.3674650772663,20,16.665701203894045
Weathering With You,GKIDS,Drama,7798703.0,828767.0,45.0,2020.0,1564.9002218943142,287.817310702094,17,15.869467995782145
The Last Vermeer,Sony Pictures Cla...,Drama,685380.0,72835.0,109.0,2020.0,1539.4611202930837,293.18872669066553,9,13.437728707956047
Elf,New Line,Comedy,905000.0,98691.0,93.0,2020.0,1521.6472149282883,290.6071040121726,9,13.715690222682063
The Addams Family,United Artists,Adventure,678926.0,74037.0,110.0,2020.0,1507.7264457020335,302.0181593599201,9,13.428267416801962
Murder in the Woods,Rezinate Entertai...,Horror,109299.0,11615.0,192.0,2020.0,1495.7800839424644,303.15149104548595,3,11.601842524991945
The Song of Names,Sony Pictures Cla...,Drama,891579.0,97227.0,95.0,2020.0,1486.2399087620013,310.43057460909984,9,13.700749327053618
Cut Throat City,Well Go USA,Drama,855894.0,93336.0,98.0,2020.0,1470.4022828280333,318.98449796483,9,13.65990181568039
Maleficent: Mistress of Evil,Walt Disney,Adventure,634868.0,69233.0,113.0,2020.0,1456.2269294643593,326.40469722192404,7,13.361172382250283
Becky,Quiver,Thriller/Suspense,1002852.0,106573.0,91.0,2020.0,1440.4002906869193,328.75363421733925,9,13.818358498728402
The Secrets We Keep,Bleecker Street,Thriller/Suspense,231119.0,24560.0,158.0,2020.0,1430.5720344836059,318.78340954574674,5,12.350688008374092
Cats,Universal,Musical,7196675.0,784806.0,47.0,2020.0,1411.5390073350975,307.7496487379288,17,15.789129671765702
The Empty Man,20th Century Studios,Horror,2995698.0,326684.0,65.0,2020.0,1398.7437861023116,278.4190791286616,15,14.912687817470387
Break the Silence The Movie,Trafalgar Releasing,Documentary,1000000.0,106269.0,92.0,2020.0,1402.260898294951,254.67818778430836,9,13.815510557964274
Birds of Prey (And the Fant...,Warner Bros.,Action,84158461.0,9177585.0,6.0,2020.0,1376.089232180555,238.06361909304897,22,18.248212020189513
Bloodshot,Sony Pictures,Action,10021787.0,1092888.0,39.0,2020.0,1384.2191828867947,199.92041653329906,17,16.12027198103309
No Escape,Vertical Entertai...,Horror,167962.0,17849.0,171.0,2020.0,1404.2080821809002,200.58667850137977,3,12.031493042324282
Onward,Walt Disney,Adventure,61555145.0,6712665.0,10.0,2020.0,1411.6483940929907,172.1960883609899,22,17.935443997678007
Frozen II,Walt Disney,Adventure,26934045.0,2937191.0,18.0,2020.0,1451.6862586187378,159.50871652053755,20,17.108901657741452
The Climb,Sony Pictures Cla...,Drama,234429.0,25564.0,157.0,2020.0,1472.6545646734173,173.1223178514602,5,12.36490804916881
Infidel,Cloudburst Entert...,Thriller/Suspense,4051990.0,430604.0,57.0,2020.0,1485.634534971455,150.9931699920076,15,15.214718676430588
The Tax Collector,RLJ Entertainment,Action,1044212.0,113872.0,89.0,2020.0,1513.516811262074,148.42827840490662,13,13.858773091943887
The Burnt Orange Heresy,Sony Pictures Cla...,Thriller/Suspense,144201.0,15725.0,177.0,2020.0,1525.8934503594187,158.56823918658998,3,11.8789634386217
Once Upon a Time...in Hollywo...,Sony Pictures,Thriller/Suspense,1406198.0,153347.0,78.0,2020.0,1541.8821071087043,157.96586442489578,13,14.156400166473395
How the Grinch Stole Christmas,Universal,Adventure,304000.0,33151.0,144.0,2020.0,1540.1551132439952,175.88282544486947,5,12.624782980388359
Fantastic Fungi,Area 23a,Documentary,129130.0,13722.0,187.0,2020.0,1536.5643102417407,183.031680863676,3,11.768574927840698
Clemency,Neon,Drama,288343.0,31444.0,150.0,2020.0,1543.6140353705516,186.81339682448132,5,12.571906022695483
The Silencing,Saban Films,Thriller/Suspense,100746.0,10986.0,200.0,2020.0,1551.6101666387056,187.06216326604925,3,11.520357776787524
Alone,Magnolia Pictures,Thriller/Suspense,538358.0,57211.0,119.0,2020.0,1561.2341287581644,184.3456667865329,7,13.196279045354498
Come Away,Relativity,Drama,184477.0,20117.0,167.0,2020.0,1570.3605566027975,192.13722085466998,5,12.125280073445248
Tenet,Warner Bros.,Action,58044165.0,6329788.0,11.0,2020.0,1592.4238097802927,203.8936173785094,20,17.87671474426016
The Invisible Man,Universal,Horror,64914050.0,7078958.0,8.0,2020.0,1611.9740829429943,241.06601061951224,22,17.988574645147338
Dr. Seuss' The Grinch,Universal,Adventure,214000.0,23336.0,161.0,2020.0,1594.170964165535,261.364999801136,5,12.273731294003989
Die Hard,20th Century Fox,Action,1036063.0,112983.0,90.0,2020.0,1593.682969375064,279.35838361531813,13,13.850938510763473
Frozen,Walt Disney,Musical,215000.0,23446.0,159.0,2020.0,1585.546793754032,295.4146174907861,5,12.2783933071098
The Assistant,Bleecker Street,Drama,1100310.0,116929.0,85.0,2020.0,1581.3351731145992,312.9149675326997,13,13.911102516247132
Made in Italy,IFC Films,Drama,101339.0,10769.0,198.0,2020.0,1566.1828649993727,307.77613899097526,3,11.526226611209356
The Broken Hearts Gallery,Sony Pictures,Romantic Comedy,4066487.0,443455.0,56.0,2020.0,1550.3344727676058,316.31009842772374,15,15.218290039731526
Tokyo Godfathers,IDP Distribution,Adventure,237581.0,25908.0,156.0,2020.0,1533.3332644752031,305.7763945872724,5,12.378263896943183
Joker,Warner Bros.,Thriller/Suspense,1678800.0,183075.0,75.0,2020.0,1521.4003788798984,319.25253058277826,13,14.333589810441573
Beanpole,Kino Lorber,Drama,196258.0,21402.0,163.0,2020.0,1503.8049414954023,315.4577205416467,5,12.187185399145022
Unhinged,Solstice Studios,Thriller/Suspense,20831465.0,2271697.0,23.0,2020.0,1493.8840684605066,338.4049704471469,20,16.85197514201703
Just Mercy,Warner Bros.,Drama,35733621.0,3896796.0,14.0,2020.0,1456.8005013968493,353.3986042240284,20,17.391602568273598
Ava,Vertical Entertai...,Action,497747.0,52895.0,129.0,2020.0,1432.1219481112807,342.4455677623273,7,13.117847194786231
Relic,IFC Midnight,Thriller/Suspense,1047083.0,114185.0,88.0,2020.0,1412.686369286297,337.72770005139716,13,13.86151876082717
Portrait of a Lady on Fire,Neon,Drama,3759854.0,410016.0,59.0,2020.0,1386.5357219263833,327.720520495826,15,15.139890684824948
Save Yourselves!,Bleecker Street,Comedy,301162.0,32004.0,145.0,2020.0,1389.5398964246494,307.94743435369924,5,12.615403604930187
Train to Busan Presents: Pe...,Well Go USA,Horror,1224525.0,130130.0,81.0,2020.0,1376.5484725980805,295.48858581306513,13,14.018063571662475
The Wretched,IFC Midnight,Horror,1815440.0,192926.0,74.0,2020.0,1366.1990468656138,271.6371836109271,13,14.411838420543504
Possessor,Neon,Thriller/Suspense,752885.0,80009.0,104.0,2020.0,1350.7717414829808,255.95285230127354,9,13.531667772675211
Met Opera: Wozzeck,Fathom Events,Concert/Perfor...,863000.0,91710.0,97.0,2020.0,1345.0997185763306,238.86987375107816,9,13.668169970065565
The Turning,Universal,Horror,15472775.0,1687325.0,28.0,2020.0,1344.9583447133846,209.8702183491449,20,16.554592585906764
The Santa Clause,Walt Disney,Adventure,706000.0,76990.0,108.0,2020.0,1362.0052868980229,186.4095755158039,9,13.467370516475379
Mafia  Inc.,Films Seville,Drama,264552.0,28113.0,155.0,2020.0,1374.5359779062353,180.1660362265299,5,12.485793108311261
Bombshell,Lionsgate,Drama,7172836.0,782206.0,48.0,2020.0,1375.2548893532085,158.17778558371137,17,15.785811671331235
Bad Boys For Life,Sony Pictures,Action,204417855.0,22292023.0,1.0,2020.0,1402.3869021197158,126.1176252092205,25,19.135676765707714
All My Life,Universal,Drama,899585.0,95598.0,94.0,2020.0,1434.9772623820038,135.8061967228282,9,13.709688824850916
The Traitor,Sony Pictures Cla...,Drama,296027.0,32282.0,148.0,2020.0,1448.9303520233723,134.66108124396402,5,12.598205945362468
Come Play,Focus Features,Horror,9505540.0,1036591.0,41.0,2020.0,1468.2459724979176,124.12985122637686,17,16.06738534449502
And Then We Danced,Music Box Films,Drama,177262.0,18837.0,170.0,2020.0,1489.0492785432098,131.28683785385567,5,12.08538414309007
The Call of the Wild,20th Century Studios,Adventure,62342368.0,6798513.0,9.0,2020.0,1509.5010302048943,113.65942017658979,22,17.948151816824264
Emma.,Focus Features,Drama,10055355.0,1096549.0,38.0,2020.0,1545.6858257173562,128.20797933965838,17,16.123615886383654
Queen & Slim,Universal,Drama,3089365.0,336899.0,64.0,2020.0,1568.8177848037296,150.31934449033017,15,14.943476126137455
The Rental,IFC Films,Thriller/Suspense,1637548.0,178576.0,76.0,2020.0,1587.3812561471914,171.28115575940902,13,14.308710559039026
Greed,Sony Pictures Cla...,Comedy,355308.0,37758.0,139.0,2020.0,1602.5178308217498,181.02200311071837,5,12.78074029793914
Star Wars: The Rise of Skyw...,Walt Disney,Adventure,124496308.0,13576478.0,5.0,2020.0,1632.4317169110336,183.29343856816843,25,18.639786618810856
My Hero Academia: Heroes: R...,FUNimation,Adventure,13553826.0,1440364.0,32.0,2020.0,1646.472722567761,222.8768967312415,17,16.42217942705706
Fatale,Lionsgate,Thriller/Suspense,3089694.0,336935.0,63.0,2020.0,1646.3000540479134,254.87643087757326,15,14.943582614844006
Ammonite,Neon,Drama,160930.0,17549.0,174.0,2020.0,1628.8957104151887,259.46868769901016,3,11.98872476681254
Coco,Walt Disney,Musical,734000.0,80043.0,105.0,2020.0,1623.1260632289986,269.9906253222282,9,13.506264307596652
Downhill,Searchlight Pictures,Drama,8287061.0,903714.0,44.0,2020.0,1618.8794173822407,295.6414732429542,17,15.930205940730842
Shiva Baby,Utopia,Comedy,159294.0,15316.0,194.0,2021.0,1632.0261551190094,243.6678237661781,3,11.978506830405376
The Protégé,Lionsgate,Action,7446823.0,716041.0,73.0,2021.0,1639.6625187553732,229.60774018131903,13,15.823298056450067
Witnesses,Purdie Distribution,Drama,855765.0,82285.0,127.0,2021.0,1640.073991138958,249.6035069952611,7,13.659751084722595
Mass,Bleecker Street,Drama,145175.0,13959.0,199.0,2021.0,1630.6743401995354,253.01621299153567,3,11.88569519024025
After We Fell,Vertical Entertai...,Drama,2170750.0,208725.0,107.0,2021.0,1631.6925304867696,264.9729386528102,9,14.590583287922891
Pinocchio,Roadside Attractions,Adventure,1049163.0,100881.0,121.0,2021.0,1619.0509669782177,274.78063318614716,7,13.86350326138925
The Marksman,Open Road,Action,15566093.0,1697501.0,53.0,2021.0,1601.9129458062034,288.57513318823464,15,16.56060558104356
Ron's Gone Wrong,20th Century Studios,Adventure,23009270.0,2509190.0,47.0,2021.0,1570.7686106698623,281.2245965469226,17,16.95140773617148
Groundhog Day,Sony Pictures,Romantic Comedy,200989.0,21918.0,189.0,2021.0,1571.0856562116824,261.2271096517047,3,12.211005459175512
Dream Horse,Bleecker Street,Drama,2913328.0,280127.0,95.0,2021.0,1561.4429741097415,254.08437334963455,9,14.884806628298318
A Mouthful of Air,Sony Pictures,Drama,269435.0,25907.0,175.0,2021.0,1566.0329759403046,242.99690821122584,3,12.504082452856789
The Mauritanian,STX Entertainment,Drama,836536.0,80436.0,130.0,2021.0,1563.5018675463762,233.32253534792432,7,13.63702483494442
Profile,Focus Features,Thriller/Suspense,1744740.0,167763.0,112.0,2021.0,1569.88861852819,220.86422840451092,7,14.372116105382819
Doctor,Hamsini,Action,220000.0,21153.0,184.0,2021.0,1579.221013729994,217.27168059030666,3,12.301382825334498
Blue Bayou,Focus Features,Drama,788675.0,75834.0,131.0,2021.0,1584.9055887035172,211.6426835774815,5,13.578109601153256
Wrath of Man,United Artists,Action,27466489.0,2641008.0,41.0,2021.0,1601.0633917228824,196.71199700293346,17,17.128477237744068
CopShop,Open Road,Action,5213243.0,501273.0,83.0,2021.0,1629.7217742719167,205.58313614473545,13,15.46671267689748
Stillwater,Focus Features,Drama,14465535.0,1577485.0,58.0,2021.0,1657.6071774794746,208.1138056118753,15,16.487279481536273
Peter Rabbit 2: The Runaway,Sony Pictures,Adventure,40501717.0,4416763.0,32.0,2021.0,1668.3934106804315,238.24115487022485,17,17.51685492623985
True To The Game 3,Faith Media Distr...,Thriller/Suspense,1038255.0,99832.0,122.0,2021.0,1652.4385292561217,256.1699517829074,7,13.853051977277214
French Exit,Sony Pictures Cla...,Comedy,741895.0,80904.0,134.0,2021.0,1645.6498645959678,266.06510373383657,5,13.51696300270215
Final Account,Focus Features,Documentary,308976.0,29709.0,169.0,2021.0,1641.360651218439,275.0985221677423,5,12.641018882960507
